sentence_id	sentence	label
FAT_1118-eurl_02_005	ومن جانبها قالت عواطف الهرمودي مدير عام العمليات والجودة التشغيلية في مصرف الإمارات الإسلامي: «بصفتنا إحدى المؤسسات المالية الإسلامية الرائدة في دولة الإمارات العربية المتحدة فإننا ملتزمون تماماً بدعم مبادرة عام الخير».	OBJ
MIS_117-curl_02_005	وذكرت موقع إرم نيوز، أن الطفل عراقى وأن شخصا استهزاء بمشاعر الطفل وأوهمه بأنه أمه هى التى تحدثه، حيث أعطاه الهاتف بينما سجل أو أتفق مع سيدة على محادثة الطفل، حيث انهار من البكاء، بينما قام ذلك الشخص بالاستهزاء من تصرف الطفل البرىء.	SUBJ
FAT_1118-eurl_02_007	يشمل التعاون دعم مجالات متنوعة تقوم بها المؤسسة من ضمنها مساعدة الأسر المتعففة، بتوفير المواد الغذائية وبعض مستلزمات المنزل، كذلك دعم الأيتام من خلال رعايتهم وتوفير مستلزماتهم الأسرية والمدرسية.	OBJ
MIS_1679-curl_05_002	ووصل وفد تشادي برئاسة نجل الرئيس عبد الكريم ديبي ومستشار الأمن القومي ومسؤولين في المجال الاستخباراتي إلى إسرائيل أمس الإثنين، سرًا لعقد سلسلة من الاجتماعات مع رئيس الوزراء بنيامين نتنياهو وأيلي كوهين.	OBJ
MIS_2650-eurl_02_015	تسبب ذلك في رفع عدد من حملوا التطبيق حول العالم بشكل كبير.	OBJ
AFP_907-eurl_03_004	الجدير بالذكر أن التليفزيون الصيني الرسمي أفاد أن المسؤولين أجروا «مسحات شرجية» لمواطنين الدولة ممن ظهرت لديهم حالات إصابة مؤكدة بفيروس كورونا الجديد في بكين الأسبوع الماضي، وبحسب التليفزيون الصيني خضع المصابون في مرافق الحجر الصحي المخصصة للاختبارات نفسها.	OBJ
MIS_2120-curl_04_012	وقالت إسرائيل إنها أحبطت هجوما إلكترونيا كبيرا في بداية هذا العام يستهدف بنيتها التحتية للمياه، والذي ألقي باللوم فيه بشكل كبير على إيران.	OBJ
MIS_1027-eurl_01_013	■ متى بدأت فكرة إنشاء سد النهضة الإثيوبى وما هى الكواليس الخاصة بإجراءات تمويله فى السنوات الماضية؟	SUBJ
MIS_366-curl_04_005	"تيريز فتاة عربية أردنية شاركت في سبعينيات القرن الماضي، وتحديداً عام 1972، في خطف طائرة ""سابينا"" البلجيكية إلى مطار اللد في فلسطين المحتلة، وتم تحريرها بعملية عسكرية أدّت إلى استشهاد علي طه أبو سنينة، وزكريا الأطرش."	OBJ
MIS_2941-eurl_02_026	إلى ماذا يشير الوضع الحالي بالنسبة للاتحاد الأوروبي؟	SUBJ
MIS_1585-eurl_02_016	لكن تراجع الحديث عن الموضوع خلال السنوات الماضية بذريعة الحفاظ على الاستقرار السياسي.	OBJ
MIS_2905-eurl_06_013	لكن القاضي رفض دعواه وسيعود إلى السجن الجنائي حيث يقضي عقوبته.	OBJ
MIS_1236-curl_01_001	وارتفع عدد المتوفين في إسرائيل، بسبب فيروس (كورونا) إلى 392، مع وفاة ستة مرضى آخرين، خلال 24 ساعة الماضية.	OBJ
MIS_505-curl_02_001	"أعلن المصارع النمساوي، فيلهام أوت، بطل أوروبا السابق في رياضة الفنون القتالية (MMA) إسلامه، بنشره لمقطع فيديو على حسابه الرسمي في موقع التواصل ""إنستغرام""، ظهر فيه صاحب الـ37 ربيعا وهو يتلو الشهادتين."	OBJ
MIS_1-curl_06_001	رام الله - دنيا الوطنكشف الرحالة والمغامر المصري “أحمد حجاجوفيتش” حقيقة منح آيسلندا 5000 دولار شهرياً لكل مهاجر يتزوج من بنات آيسلندا.	OBJ
AFP_29-eurl_02_015	"وفتحت السلطات المحلية تحقيقا وتم تحذير مالكي السفينة بضرورة ""اتخاذ كافة الخطوات للإسهام في مكافحة التلوث"" وفقا لوزير البيئة."	OBJ
MIS_560-curl_04_012	مسلسل #النهاية لا يغضبني فهو لا يستحق التعليق لانه يحتوي على تكهنات سبق واستخدمها مروجي نفس النظريات في الماضي...	SUBJ
MIS_973-curl_02_011	"وكان الرئيس ترامب قد نشر مقطع فيديو مع تصميم مزيف لشبكة CNN، وقال فى الفيديو إن ""أمريكا ليست المشكلة."	OBJ
MIS_855-eurl_01_046	لا يمكن أن ينجو جزء من العالم من هذه الجائحة دون الجزء الآخر، ويبقى السؤال: كيف يمكننا تحويل هذه المحنة إلى منحة تجعلنا نعيد هيكلة هذا النظام العالمي لمصلحة الإنسان؟	SUBJ
MIS_508-curl_03_007	وأضاف: «عندما استيقظت لأول مرة وتعرفت على حالتي وشاهدت وجهي، شعرت بالخوف، كنت أعاني من الكوابيس في كثير من الأحيان».	OBJ
MIS_1503-curl_03_007	وعلى مستوى الشخصية، يستطيع كومان أن ينظر إلى أية قصور بجدية ويوضح أن العمل والالتزام يأتيان أوًلا فى دليله، فعلى سبيل المثال فى فالنسيا لم يكن يخاف أى لاعب أو مسؤول وفى حال أى خروج عن النص يكون الرحيل هو الخيار الأفضل بالنسبة لأى لاعب.	SUBJ
MIS_239-curl_04_033	"وأضاف أن المواطن المصاب وفور عودته لمصر لم تظهر عليه أي أعراض وبعد أيام قليلة بدأت تظهر عليه أعراض بسيطة، فتوجه إلى المستشفى حيث تم إجراء تحاليل معملية له جاءت إيجابية، وجاري نقله إلى العزل لتلقي الرعاية الطبية اللازمة""."	OBJ
MIS_2801-curl_01_015	مع حصول المزيد من الناس على اللقاح، تبدأ مجموعات من الناس في بناء دفاع جماعي ضد الفيروس بحيث تحترق شرارات العدوى المعزولة بدلاً من الانتشار.	OBJ
MIS_561-curl_02_020	وما زال مرتكبو العنف ضد الصحفيين على مدى السنوات التسع الماضية في هذا البلد يمضون بلا حساب قانوني، فيما تشكل الحرب متعددة الأطراف بين شرق البلاد وغربها تهديدا كبيرا موسوما بالعنف للإعلام.	SUBJ
MIS_1093-curl_02_004	شارك في الدراسة 24 شخصاً تتراوح أعمارهم ما بين 28 و72 عاماً ولا يعانون من مشاكل بصرية مسبقة.	OBJ
AFP_425-eurl_04_003	"وتوجهت الملكة خلال كلمتها بالشكر للطواقم الطبية وتعهدت ""بالنجاح"" في مهمة مجابهة الوباء."	OBJ
MIS_2120-curl_04_011	وتنظر إسرائيل لإيران باعتبارها أكبر تهديد لها بسبب برنامج طهران النووي، ودعمها لجماعات مسلحة إقليمية وخطابها التحريضي.	OBJ
FAT_1062-eurl_03_001	كشفت وزارة الصحة والسكان، عن وجود مجموعة من المعايير والشروط المتعلقة بتبرع المتعافين من فيروس كورونا بالبلازما، أولها وجود دليل مسحة إيجابية لفيروس كورونا المستجد، وثانيها سحب 2 مسحة سلبية كدليل على تعافي المصاب، وثالثها مرور 14 يومًا على المتعافى من آخر مسحة سلبية مع عدم ظهور أى أعراض أخرى للفيروس.	OBJ
MIS_2200-eurl_04_057	لكن ادعاءاتها أيضاً مع ذلك باطلة، إلا إذا قصدت أنني لي صلة بتحريضهم فهذا واضح وأعترف به في كل وقت وحين أنني كنت أحد الذين وقعوا على الفتوى لتحريض الأمة للجهاد، وحرضنا منذ بضع سنين، وقد استجاب كثير من الناس –بفضل الله – كان منهم الإخوة الذين نحسبهم شهداء، الأخ عبد العزيز المعزم الذي قتل في الرياض، ولا حول ولا قوة إلا بالله، والأخ مصلح الشمراني، والأخ رياض الهاجري، نرجو الله –سبحانه وتعالى- أن يتقلب.	SUBJ
MIS_239-curl_04_007	كما طالبت بوقف استقبال المجموعات السياسية وإلغاء الحجوزات الفندقية، للسياح القادمين إلى فلسطين.	OBJ
MIS_1955-eurl_01_057	مما يدعو إلى الاستهانة بهذا التطبيع أن الذين قاموا به لا قيمة لهم إلا من الناحية الرمزية، حيث يقال إن الدولة الفلانية ثم الدول العلانية طبعت علاقاتها مع إسرائيل.	SUBJ
